id,title,katalogCategoryId,slug,brand_id,brand_name,sku_id,categories,list_price,sale_price
686697d1a9c2fb5f11739b89, Lenovo LOQ Intel I5 ssd512gb 12gb FHD 15.6 rtx 3050 6gb W11 Teclado INGLES,5a301c031400008a0049181b,-lenovo-loq-intel-i5-ssd512gb-12gb-fhd-15-6-rtx-3050-6gb-w11-teclado-ingles,5a301bdb14000072004905f2,Lenovo,22506825,"['Notebooks', 'Informática']",3890000.0,3290000.0
60dc6f0c1000007980d9eb23, Notebook Lenovo Gamer Core i7 1165G7 12gb Ram 512GB SSD FHD Touch Win 11,5a301c031400008a0049181b,-notebook-lenovo-gamer-core-i7-1165g7-12gb-ram-512gb-ssd-fhd-touch-win-11,5a301bdb14000072004905f2,Lenovo,20005932,"['Notebooks', 'Informática']",2125200.0,1383113.0
68a8aae1b8267b7b96c7f446, Notebook Lenovo Slim Procesador Intel Core I7 16GB 512GB SSD Pantalla 15.6 Full HD Windows ,5a301c031400008a0049181b,-notebook-lenovo-slim-procesador-intel-core-i7-16gb-512gb-ssd-pantalla-15-6-full-hd-windows-,5a301bdb14000072004905f2,Lenovo,22581762,"['Notebooks', 'Informática']",1890000.0,1574999.0
67e698b36684324c88af99f2,"2020 Lenovo IdeaPad 3 15.6&quot; Portátil Intel Core i3-1005G1 8GB RAM 256GB SSD Windows 10 en modo S Azul, 4-10.99 pulgadas",5a301c0a1400007200491a8b,2020-lenovo-ideapad-3-15-6&quot-portatil-intel-core-i3-1005g1-8gb-ram-256gb-ssd-windows-10-modo-s-azul-4-10-99-pulgadas,5a301bdb14000072004905f2,Lenovo,22459077,"['Base para Netbooks y Notebooks', 'Accesorios de Informática', 'Informática']",1187357.0,1009253.45
684aecb9d2d4f1fc2fb0606b,64GB LN DDR5-4800 MHZ RDIMM IN,5a301c0e1400008700491bc5,64gb-ln-ddr5-4800-mhz-rdimm-in,5a301bdb14000072004905f2,Lenovo,990233415,"['Memorias', 'Informática']",1402123.75,1121699.0
67da90c15bf2c8c80d73221a,AIO Lenovo Intel I3 8gb ssd512gb fhd 23.8 w11,5a301c031400007700491833,aio-lenovo-intel-i3-8gb-ssd512gb-fhd-23-8-w11,5a301bdb14000072004905f2,Lenovo,22314606,"['All In One y PC Escritorio', 'Informática']",2790000.0,2390000.0
686297cd260f986cc3539eb5,"AIO ThinkCentre Neo 50a 27"" Gen 5 Intel Core 7 16GB 512GB",5a301c031400007700491833,aio-thinkcentre-neo-50a-27-gen-5-intel-core-7-16gb-512gb,5a301bdb14000072004905f2,Lenovo,22504428,"['All In One y PC Escritorio', 'Informática']",2310999.0,1829999.0
68c99b51b9b25f45c6681376,Auricular Lenovo Thinkplus G30-a Over Ear C/cable Gamer Color Negro,5a301bfa1400007f0049157d,auricular-lenovo-thinkplus-g30-a-over-ear-c-cable-gamer-color-negro,5a301bdb14000072004905f2,Lenovo,990249820,"['Auriculares', 'Audio']",52488.0,32300.0
6856d68468b89a5c894b0c42,Auriculares Bluetooth Lenovo Thinplus Live Pods Xt96 Blanco,5a301bfa1400007f0049157d,auriculares-bluetooth-lenovo-thinplus-live-pods-xt96-blanco,5a301bdb14000072004905f2,Lenovo,22499964,"['Auriculares', 'Audio']",28990.0,28990.0
68b897516015a14333922cff,Auriculares Deportivos Lenovo Inalámbricos Sh1 Bluetooth 5.0 IPX5,5a301bfa1400007f0049157d,auriculares-deportivos-lenovo-inalambricos-sh1-bluetooth-5-0-ipx5,5a301bdb14000072004905f2,Lenovo,22603628,"['Auriculares', 'Audio']",35999.0,26999.0
6856dd9478ef3702a876139e,Auriculares In-ear Inalámbricos Lenovo Livepods Lp80 Blanco,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-lenovo-livepods-lp80-blanco,5a301bdb14000072004905f2,Lenovo,22499977,"['Auriculares', 'Audio']",27990.0,27990.0
6869382217daa774e8878982,Auriculares In-ear Inalámbricos Lenovo Xt65 Verde Con Luz,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-lenovo-xt65-verde-con-luz,5a301bdb14000072004905f2,Lenovo,22507526,"['Auriculares', 'Audio']",49990.0,49990.0
66426a4c3300005a29c35bfc,Auriculares In-ear Inalámbricos bluetooth Lenovo LP1 Pro Azul,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-lp1-pro-azul,5a301bdb14000072004905f2,Lenovo,21262146,"['Auriculares', 'Audio']",59999.0,32099.0
683782065569124a0e162009,Auriculares In-ear Lenovo Livepods Lp75 Blanco Tws Sport,5a301bfa1400007f0049157d,auriculares-ear-lenovo-livepods-lp75-blanco-tws-sport,5a301bdb14000072004905f2,Lenovo,22491880,"['Auriculares', 'Audio']",45990.0,45990.0
689641350308bcad3fee9b83,Auriculares Inalambricos Lenovo Th10 8 Horas Duracion,5a301bfa1400007f0049157d,auriculares-inalambricos-lenovo-th10-8-horas-duracion,5a301bdb14000072004905f2,Lenovo,990244724,"['Auriculares', 'Audio']",75855.0,58348.0
6856d2826918e34823da6bbd,Auriculares Inalambricos Tws Lenovo Livepods Lp1 Pro Blanco,5a301bfa1400007f0049157d,auriculares-inalambricos-tws-lenovo-livepods-lp1-pro-blanco,5a301bdb14000072004905f2,Lenovo,22499957,"['Auriculares', 'Audio']",33000.0,29700.0
65d8c9b324000020ad7f7cc4,Auriculares Inalámbricos Bluetooth - Lenovo LP40 Pro - Negro,5a301bfa1400007f0049157d,auriculares-inalambricos-bluetooth-lenovo-lp40-pro-negro,5a301bdb14000072004905f2,Lenovo,21208302,"['Auriculares', 'Audio']",24999.0,22999.0
65d8c9b524000022ad7f7cca,Auriculares Inalámbricos Bluetooth Deportivos Lenovo LP75 Negro,5a301bfa1400007f0049157d,auriculares-inalambricos-bluetooth-deportivos-lenovo-lp75-negro,5a301bdb14000072004905f2,Lenovo,21208304,"['Auriculares', 'Audio']",29999.0,25999.0
65d8c9b3240000ae0c3095be,Auriculares Inalámbricos Bluetooth Lenovo LP40 Negro,5a301bfa1400007f0049157d,auriculares-inalambricos-bluetooth-lenovo-lp40-negro,5a301bdb14000072004905f2,Lenovo,21208301,"['Auriculares', 'Audio']",22999.0,16599.0
663a2b0a22000065daf30015,Auriculares Lenovo LP11 Black (New Version),5a301bfa1400007f0049157d,auriculares-lenovo-lp11-black-new-version-,5a301bdb14000072004905f2,Lenovo,21257195,"['Auriculares', 'Audio']",59999.0,35999.0
68fbce41e736c491941f8037,Auriculares Lenovo LP25 Open Bluetooth 5.4 deportivos a prueba de agua,5a301bfa1400007f0049157d,auriculares-lenovo-lp25-open-bluetooth-5-4-deportivos-a-prueba-de-agua,5a301bdb14000072004905f2,Lenovo,22634400,"['Auriculares', 'Audio']",123549.0,105016.65
663a2b0b28000096f2aa6ce9,Auriculares Lenovo LP40 II Black,5a301bfa1400007f0049157d,auriculares-lenovo-lp40-ii-black,5a301bdb14000072004905f2,Lenovo,21257199,"['Auriculares', 'Audio']",39999.0,29999.0
663a2b0b2a00001bea0eab7a,Auriculares Lenovo LP40 II White,5a301bfa1400007f0049157d,auriculares-lenovo-lp40-ii-white,5a301bdb14000072004905f2,Lenovo,21257198,"['Auriculares', 'Audio']",39999.0,29999.0
6864366a200cd0d2a25cdb7a,Auriculares Lenovo LP40 TWS 5.0 con ruido rojo,5a301bfa1400007f0049157d,auriculares-lenovo-lp40-tws-5-0-con-ruido-rojo,680f87417b37201d60e6aa5d,J-One,22505683,"['Auriculares', 'Audio']",80078.0,68066.3
6856e01a0cc0826783f7fe4f,Auriculares Lenovo Livepods Lp80 Bluetooth Inear Negro,5a301bfa1400007f0049157d,auriculares-lenovo-livepods-lp80-bluetooth-inear-negro,5a301bdb14000072004905f2,Lenovo,22499981,"['Auriculares', 'Audio']",27990.0,27990.0
68adf7dab8267b7b96c7f53f,Auriculares Lenovo Lp57 Negro Auriculares Gancho Bt 5.4,5a301bfa1400007f0049157d,auriculares-lenovo-lp57-negro-auriculares-gancho-bt-5-4,5a301bdb14000072004905f2,Lenovo,22592675,"['Auriculares', 'Audio']",74990.0,74990.0
68fbce3c1ff6c9b3156373ac,Auriculares Lenovo TH66 2025 Light Luxury Retro Bluetooth 5.4,5a301bfa1400007f0049157d,auriculares-lenovo-th66-2025-light-luxury-retro-bluetooth-5-4,5a301bdb14000072004905f2,Lenovo,22634397,"['Auriculares', 'Audio']",134522.0,114343.7
663a2b0d280000aaf2aa6cec,Auriculares Lenovo XG02 Black,5a301bfa1400007f0049157d,auriculares-lenovo-xg02-black,5a301bdb14000072004905f2,Lenovo,21257203,"['Auriculares', 'Audio']",59999.0,34999.0
663a2b0e2a000029ea0eab7d,Auriculares Lenovo XT81 Blue,5a301bfa1400007f0049157d,auriculares-lenovo-xt81-blue,5a301bdb14000072004905f2,Lenovo,21257207,"['Auriculares', 'Audio']",39999.0,29999.0
6445740c370000b4146a81b9,Auriculares Twins Bluetooth Lenovo Lp40 Livepods Gamer Negro,5a301bfa1400007f0049157d,auriculares-twins-bluetooth-lenovo-lp40-livepods-gamer-negro,5a301bdb14000072004905f2,Lenovo,20209803,"['Auriculares', 'Audio']",35000.0,29799.0
6764402f460000711c981a5c,Auriculares con Micrófono Lenovo ,5a301c0f1400008700491c27,auriculares-con-microfono-lenovo-,5a301bdb14000072004905f2,Lenovo,22008133,"['Auriculares', 'Gaming PC', 'Informática']",103298.75,82639.0
6876549c0d3faf8c26bf448b,Auriculares estéreo para juegos Lenovo Legion H300 con micrófono con cancelación de ruido,5a301c0f1400008700491c27,auriculares-estereo-para-juegos-lenovo-legion-h300-con-microfono-con-cancelacion-de-ruido,5a301bdb14000072004905f2,Lenovo,22515814,"['Auriculares', 'Gaming PC', 'Informática']",235014.0,199761.9
6837838580295cdb8241f086,Auriculares gamer inalámbricos Lenovo LP7 blanco con luz LED,5a301bfa1400007f0049157d,auriculares-gamer-inalambricos-lenovo-lp7-blanco-con-luz-led,5a301bdb14000072004905f2,Lenovo,22491881,"['Auriculares', 'Audio']",49990.0,49990.0
66426a582500004b0e90da39,Auriculares in-ear Inalambricos bluetooth Lenovo LP1 Negro,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-lp1-negro,5a301bdb14000072004905f2,Lenovo,21262164,"['Auriculares', 'Audio']",39999.0,27799.0
660af8633500001636bd6bd1,Auriculares in-ear Inalambricos bluetooth Lenovo LP1 Negro,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-lp1-negro,5a301bdb14000072004905f2,Lenovo,21223451,"['Auriculares', 'Audio']",39999.0,25999.0
66426a4c3a0000d8e2bdb5c7,Auriculares in-ear Inalambricos bluetooth Lenovo LP11 Black (New Version),5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-lp11-black-new-version-,5a301bdb14000072004905f2,Lenovo,21262148,"['Auriculares', 'Audio']",59999.0,42999.0
66426a4e2500004b0e90da2c,Auriculares in-ear Inalambricos bluetooth Lenovo LP40 II Black,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-lp40-ii-black,5a301bdb14000072004905f2,Lenovo,21262150,"['Auriculares', 'Audio']",49999.0,32099.0
66426a4e3a0000e2e2bdb5c9,Auriculares in-ear Inalambricos bluetooth Lenovo LP40 II White,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-lp40-ii-white,5a301bdb14000072004905f2,Lenovo,21262151,"['Auriculares', 'Audio']",49999.0,32099.0
66426a51250000e9700101ef,Auriculares in-ear Inalambricos bluetooth Lenovo XG02 Black,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-xg02-black,5a301bdb14000072004905f2,Lenovo,21262154,"['Auriculares', 'Audio']",59999.0,55999.0
66426a54250000c8700101f7,Auriculares in-ear Inalambricos bluetooth Lenovo XT81 Blue,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-bluetooth-lenovo-xt81-blue,5a301bdb14000072004905f2,Lenovo,21262159,"['Auriculares', 'Audio']",53999.0,33999.0
686933d3b097b07991e55a45,Auriculares in-ear inalámbricos Lenovo XT65 blanco con luz LED,5a301bfa1400007f0049157d,auriculares-ear-inalambricos-lenovo-xt65-blanco-con-luz-led,5a301bdb14000072004905f2,Lenovo,22507523,"['Auriculares', 'Audio']",49999.0,49999.0
68fbce3ee736c491941f8036,Auriculares inalámbricos Lenovo GM2 Pro Bluetooth 5.3 con micrófono negros,5a301bfa1400007f0049157d,auriculares-inalambricos-lenovo-gm2-pro-bluetooth-5-3-con-microfono-negros,5a301bdb14000072004905f2,Lenovo,22634398,"['Auriculares', 'Audio']",123549.0,105016.65
677c1d6c2a00006555fd842c,Banco De Alimentación Lenovo Go Wl Power Bank,5b3d1b8d130000d454e37518,banco-de-alimentacion-lenovo-go-wl-power-bank,5a301bdb14000072004905f2,Lenovo,22060657,"['Cargadores portátiles', 'Cargadores', 'Accesorios para Celulares', 'Celulares']",214661.25,171729.0
677c1658290000fb68a1f8dc,Banco De Alimentación Para Equipos Portátiles De Lenovo,5b3d1b8d130000d454e37518,banco-de-alimentacion-para-equipos-portatiles-de-lenovo,5a301bdb14000072004905f2,Lenovo,22060639,"['Cargadores portátiles', 'Cargadores', 'Accesorios para Celulares', 'Celulares']",330486.25,264389.0
68f8fdaf97cf0e8c809f9fbd,Cargador de coche para Lenovo Laptop 45W 65W 90W,5a301c0814000087004919fb,cargador-de-coche-para-lenovo-laptop-45w-65w-90w,609aa83d12000061255b66d2,PWR+,22632091,"['Cables', 'Accesorios de Informática', 'Informática']",167400.0,142290.0
68f8fc6c7352577f8e3212c7,Cargador de laptop de 170 W para Lenovo Thinkpad,5a301c0814000087004919fb,cargador-de-laptop-de-170-w-para-lenovo-thinkpad,609aa83d12000061255b66d2,PWR+,22632073,"['Cables', 'Accesorios de Informática', 'Informática']",147600.0,125460.0
6410c3dd3600006070b47c2d,Cargador portátil inalámbrico Qi Lenovo Go 10000 mAh 15W,5b3d1b8d130000d454e37518,cargador-portatil-inalambrico-qi-lenovo-go-10000-mah-15w,5a301bdb14000072004905f2,Lenovo,20140134,"['Cargadores portátiles', 'Cargadores', 'Accesorios para Celulares', 'Celulares']",189999.0,141999.0
67eeee43dacad41c9721a562,Computadora de Escritorio Lenovo Core i3 8GB SSD256GB Neo 50S Win11Pro,5a301c031400007700491833,computadora-de-escritorio-lenovo-core-i3-8gb-ssd256gb-neo-50s-win11pro,5a301bdb14000072004905f2,Lenovo,22461616,"['All In One y PC Escritorio', 'Informática']",2074532.0,1555899.0
67e699246684324c88af99f6,"Computadora portátil Lenovo Chromebook con pantalla táctil de 14 pulgadas, 4 GB de RAM, 64 GB",5a301c0a1400007200491a8b,computadora-portatil-lenovo-chromebook-con-pantalla-tactil-de-14-pulgadas-4-gb-de-ram-64-gb,5a301bdb14000072004905f2,Lenovo,22459161,"['Base para Netbooks y Notebooks', 'Accesorios de Informática', 'Informática']",902918.0,767480.3
67e698b3ab2c85156adb827d,"Computadora portátil Lenovo V15 | Pantalla FHD de 15,6"" (1920 x 1080) | Intel Celeron",5a301c0a1400007200491a8b,computadora-portatil-lenovo-v15-pantalla-fhd-de-15-6-1920-x-1080-intel-celeron,5a301bdb14000072004905f2,Lenovo,22459076,"['Base para Netbooks y Notebooks', 'Accesorios de Informática', 'Informática']",1332224.0,1132390.39
67e698927e2a29ebee9ca3d7,"Computadora portátil Lenovo V15 | Pantalla FHD de 15,6"" (1920 x 1080) | Intel Celeron",5a301c0a1400007200491a8b,computadora-portatil-lenovo-v15-pantalla-fhd-de-15-6-1920-x-1080-intel-celeron,5a301bdb14000072004905f2,Lenovo,22459047,"['Base para Netbooks y Notebooks', 'Accesorios de Informática', 'Informática']",1379308.0,1172411.8
67e699074d12fc71d9dbc7fe,"Computadora portátil Lenovo V15 | Pantalla FHD de 15,6"" (1920 x 1080) | Intel Celeron",5a301c0a1400007200491a8b,computadora-portatil-lenovo-v15-pantalla-fhd-de-15-6-1920-x-1080-intel-celeron,5a301bdb14000072004905f2,Lenovo,22459138,"['Base para Netbooks y Notebooks', 'Accesorios de Informática', 'Informática']",1375721.0,1169362.85
66d1c335230000d450e25139,DISCO LENOVO SSD 480G SATA M.2 4XB7A17073,5a301c0c1400008a00491b33,disco-lenovo-ssd-480g-sata-m-2-4xb7a17073,5a301bdb14000072004905f2,Lenovo,990172452,"['Discos sólidos', 'Almacenamiento', 'Informática']",954791.0,763833.0
6272c9b81200005b00121a47,"Disco Externo Lenovo 4TB 7.2K SAS 12G 3.5"" HS",5a301c0c1400007700491b03,disco-externo-lenovo-4tb-7-2k-sas-12g-3-5-hs,5a301bdb14000072004905f2,Lenovo,990005307,"['Discos externos', 'Almacenamiento', 'Informática']",956469.41,812999.0
6272c9d81200005c00121a52,"Disco Externo Lenovo 8TB 7.2K SAS 12G 3.5""HS",5a301c0c1400007700491b03,disco-externo-lenovo-8tb-7-2k-sas-12g-3-5-hs,5a301bdb14000072004905f2,Lenovo,990005308,"['Discos externos', 'Almacenamiento', 'Informática']",1114704.7,947499.0
671106522a0000510c6d3b12,Disco HDD 4T LN SATA NHS 3.5 ST50 V2,5a301c0c1400008a00491b33,disco-hdd-4t-ln-sata-nhs-3-5-st50-v2,5a301bdb14000072004905f2,Lenovo,990180135,"['Discos sólidos', 'Almacenamiento', 'Informática']",843071.0,674457.0
671106702a0000500c6d3b4a,"Disco HDD 8T LN 7.2K SAS 12G 3.5""HS",5a301c0c1400008a00491b33,disco-hdd-8t-ln-7-2k-sas-12g-3-5-hs,5a301bdb14000072004905f2,Lenovo,990180138,"['Discos sólidos', 'Almacenamiento', 'Informática']",1510502.0,1208402.0
64808f0e3d00006f421a9038,"Disco Interno Lenovo 4TB 7.2K SATA 6G 3.5""HS",5a301c0e1400006300491be3,disco-interno-lenovo-4tb-7-2k-sata-6g-3-5-hs,5a301bdb14000072004905f2,Lenovo,990042119,"['Discos rígidos', 'Almacenamiento', 'Informática']",857998.82,729299.01
62681d901100002e000b99b7,Disco Solido Interno Lenovo 480GB SATA M.2,5a301c0c1400008a00491b33,disco-solido-interno-lenovo-480gb-sata-m-2,5a301bdb14000072004905f2,Lenovo,990004896,"['Discos sólidos', 'Almacenamiento', 'Informática']",815881.17,693498.99
68cc72364a0176b3f53aba68,"Disco duro HDD Lenovo 8TB SAS 12Gb/s hot-swap 3.5"" LFF 4XB7A14101",5a301c0c1400008a00491b33,disco-duro-hdd-lenovo-8tb-sas-12gb-s-hot-swap-3-5-lff-4xb7a14101,5a301bdb14000072004905f2,Lenovo,990250480,"['Discos sólidos', 'Almacenamiento', 'Informática']",940469.41,799399.0
66a937d7400000b4ce2c12b6,"Disco duro Lenovo Simple Swap 4TB SATA 3.5""",5a301c0c1400008a00491b33,disco-duro-lenovo-simple-swap-4tb-sata-3-5-,5a301bdb14000072004905f2,Lenovo,990167824,"['Discos sólidos', 'Almacenamiento', 'Informática']",622116.47,528799.0
68af1facd55c17bd7ae49cb6,"Disco duro interno Lenovo ThinkSystem 1.92TB hotswap 2.5"" 4XB7A74951",5a301c0c1400008a00491b33,disco-duro-interno-lenovo-thinksystem-1-92tb-hotswap-2-5-4xb7a74951,5a301bdb14000072004905f2,Lenovo,990246971,"['Discos sólidos', 'Almacenamiento', 'Informática']",2825373.75,2260299.0
678e5cba4c00008b5ec29649,Disco solido Lenovo Micron 5400 PRO 960GB M.2 2280 - SATA 6Gb/s,5a301c0c1400008a00491b33,disco-solido-lenovo-micron-5400-pro-960gb-m-2-2280-sata-6gb-s,5a301bdb14000072004905f2,Lenovo,990194992,"['Discos sólidos', 'Almacenamiento', 'Informática']",873292.94,742299.0
68cc722b1726006548cae626,Disco solido Lenovo ThinkSystem SSD 960GB 3.5” SATA 6Gb/s Hot-Swap 4XB7A90880,5a301c0c1400008a00491b33,disco-solido-lenovo-thinksystem-ssd-960gb-3-5”-sata-6gb-s-hot-swap-4xb7a90880,5a301bdb14000072004905f2,Lenovo,990250481,"['Discos sólidos', 'Almacenamiento', 'Informática']",1215763.52,1033398.99
66d1c31d230000d050e2510d,Dock Station Thinkpad LENOVO USB-C DOCK 40AF0135AR,5d02592115000027078d754d,dock-station-thinkpad-lenovo-usb-c-dock-40af0135ar,5a301bdb14000072004905f2,Lenovo,990172456,"['Docking Stations', 'Accesorios de Informática', 'Informática']",942415.0,753932.0
66d1c393230000fd50e251ee,Dock Station Thinkpad Ultra Dock Lenovo 135W 40Aj0135AR,5d02592115000027078d754d,dock-station-thinkpad-ultra-dock-lenovo-135w-40aj0135ar,5a301bdb14000072004905f2,Lenovo,990172451,"['Docking Stations', 'Accesorios de Informática', 'Informática']",442358.0,353887.0
630567cf1000003f047137c9,Docking Thinkpad Lenovo USB-C DOCK,5a301c071400002e0049199b,docking-thinkpad-lenovo-usb-c-dock,5a301bdb14000072004905f2,Lenovo,990015847,"['Conectividad', 'Accesorios de Informática', 'Informática']",695410.58,591099.0
68628d82ffd13b84c053b55e,"Funda para equipos portátiles Lenovo de 39,6 cm (15,6"")",5a301c0a1400008a00491a7b,funda-para-equipos-portatiles-lenovo-de-39-6-cm-15-6-,5a301bdb14000072004905f2,Lenovo,22504406,"['Fundas, Estuches y Bolsos', 'Accesorios de Informática', 'Informática']",130999.0,84999.0
68f904c6bd73eab8379d6cda,Genuine Lenovo ThinkPad Ethernet Extension Adapter,5a301c0814000087004919fb,genuine-lenovo-thinkpad-ethernet-extension-adapter,5a301bdb14000072004905f2,Lenovo,22632272,"['Cables', 'Accesorios de Informática', 'Informática']",63000.0,53550.0
68e01c6db114aacd4c1a4e5b,Hub Usb-c Lenovo Usb-c A 4 Usb-a De 5 Gbps Para Windows/chro,5a301c071400002e0049199b,hub-usb-c-lenovo-usb-c-a-4-usb-a-de-5-gbps-para-windows-chro,5a301bdb14000072004905f2,Lenovo,990252096,"['Conectividad', 'Accesorios de Informática', 'Informática']",47200.0,37759.99
6304f63d1200008903f9b564,Kit Lenovo M.2 THINKSYSTEM MIRRORING,5a301c071400002e00491986,kit-lenovo-m-2-thinksystem-mirroring,5a301bdb14000072004905f2,Lenovo,990015542,"['Accesorios de Informática', 'Informática']",227248.75,181799.0
68f0ef9ebd73eab8379d6ae7,"LENOVO IdeaPad 3i - Computadora portátil, pantalla",5a301c031400008a0049181b,lenovo-ideapad-3i-computadora-portatil-pantalla,5a301bdb14000072004905f2,Lenovo,22629388,"['Notebooks', 'Informática']",1440285.0,1224243.0
68f0f10eca1a064ac57324d0,LENOVO ThinkPad T490S - Computadora portátil con,5a301c031400008a0049181b,lenovo-thinkpad-t490s-computadora-portatil-con,5a301bdb14000072004905f2,Lenovo,22629417,"['Notebooks', 'Informática']",1109903.0,943418.0
67181d864000004f4ee0b004,Legion Go Lenovo 8ARP1 WQXGA,5a301c101400007e00491c80,legion-go-lenovo-8arp1-wqxga,5a301bdb14000072004905f2,Lenovo,342743,"['Consolas', 'Videojuegos']",2999999.0,2999999.0
67bdf5e4320000bd5c2055c9,"Legion Tab Gen 3 Snapdragon 12GB 256GB SSD 8.8""",5a301c041400008a004918a5,legion-tab-gen-3-snapdragon-12gb-256gb-ssd-8-8-,5a301bdb14000072004905f2,Lenovo,22124741,"['Tablets', 'Tablets', 'Informática']",1208999.0,979999.0
68f0f7d789e082b5b8d21411,"Lenovo 2023 Yoga 7 2 en 1 portátil, pantalla",5a301c031400008a0049181b,lenovo-2023-yoga-7-2-1-portatil-pantalla,5a301bdb14000072004905f2,Lenovo,22629611,"['Notebooks', 'Informática']",2300498.0,1840399.0
68f90854f90092ee188011ed,Lenovo 4X20M26268 65W USB Tipo C Adaptador de CA,5a301c011400007f004917b8,lenovo-4x20m26268-65w-usb-tipo-c-adaptador-de-ca,5a301bdb14000072004905f2,Lenovo,22632345,"['Cables', 'Accesorios para Celulares', 'Celulares']",127800.0,108630.0
68f9084cc339e3c99d41c5a6,Lenovo Adaptador de CA USB-C de 20V 3.25A 65W para,5b3d1ad81300007b54e37500,lenovo-adaptador-de-ca-usb-c-de-20v-3-25a-65w-para,5a301bdb14000072004905f2,Lenovo,22632343,"['Cargadores de pared', 'Cargadores', 'Accesorios para Celulares', 'Celulares']",167400.0,142290.0
68f95c5f80aac2fcc6493cd6,Lenovo Adaptador de CA de punta delgada de 20V,5a301c0814000087004919fb,lenovo-adaptador-de-ca-de-punta-delgada-de-20v,5a301bdb14000072004905f2,Lenovo,22633024,"['Cables', 'Accesorios de Informática', 'Informática']",405000.0,344250.0
68f908687352577f8e3212d0,Lenovo Adaptador delgado de 135 W,5a301c0814000087004919fb,lenovo-adaptador-delgado-de-135-w,5a301bdb14000072004905f2,Lenovo,22632347,"['Cables', 'Accesorios de Informática', 'Informática']",133200.0,113220.0
68afd139a83d440f2d0d454f,"Lenovo Bolsa para portátil T210, bolsa de hombro",5a301c071400007e004919bb,lenovo-bolsa-para-portatil-t210-bolsa-de-hombro,5a301bdb14000072004905f2,Lenovo,22597400,"['Mochilas y Bolsos Notebook', 'Accesorios de Informática', 'Informática']",80693.0,68590.0
68f902641ff6c9b315637161,Lenovo Cargador de computadora de 45 W - Adaptador,5b3d1ad81300007b54e37500,lenovo-cargador-de-computadora-de-45-w-adaptador,5a301bdb14000072004905f2,Lenovo,22632236,"['Cargadores de pared', 'Cargadores', 'Accesorios para Celulares', 'Celulares']",86400.0,73440.0
68f952ed89e082b5b8d2165a,Lenovo Cargador para portátil 100 W W USB tipo C,5a301c0814000087004919fb,lenovo-cargador-para-portatil-100-w-w-usb-tipo-c,5a301bdb14000072004905f2,Lenovo,22632898,"['Cables', 'Accesorios de Informática', 'Informática']",151200.0,128520.0
68f953c30502490c2155cb46,Lenovo Cargador para portátil de 45 W W USB tipo C,5b3d1b8d130000d454e37518,lenovo-cargador-para-portatil-de-45-w-w-usb-tipo-c,5a301bdb14000072004905f2,Lenovo,22632908,"['Cargadores portátiles', 'Cargadores', 'Accesorios para Celulares', 'Celulares']",131400.0,111690.0
68f0f6cf132e21ca4580e342,"Lenovo Chromebook insignia más reciente,",5a301c031400008a0049181b,lenovo-chromebook-insignia-mas-reciente-,5a301bdb14000072004905f2,Lenovo,22629567,"['Notebooks', 'Informática']",765818.0,650946.0
68f03e09fcc4fb54a3a5f4ab,Lenovo Computadora portátil ThinkBook 16 G6 FHD+,5a301c031400008a0049181b,lenovo-computadora-portatil-thinkbook-16-g6-fhd-,5a301bdb14000072004905f2,Lenovo,22629088,"['Notebooks', 'Informática']",3938708.0,2954031.0
68f0fd15f90092ee1880103e,Lenovo Computadora portátil ThinkBook 16 G6 FHD+,5a301c031400008a0049181b,lenovo-computadora-portatil-thinkbook-16-g6-fhd-,5a301bdb14000072004905f2,Lenovo,22629808,"['Notebooks', 'Informática']",3608325.0,2706244.0
68f0f9005ed3d8a15f2f4e62,Lenovo Computadora portátil V15 FHD de 15.6,5a301c031400008a0049181b,lenovo-computadora-portatil-v15-fhd-de-15-6,5a301bdb14000072004905f2,Lenovo,22629659,"['Notebooks', 'Informática']",1412880.0,1200948.0
68f0f73adcb59b08f71d852e,Lenovo Computadora portátil empresarial V15 G3,5a301c031400008a0049181b,lenovo-computadora-portatil-empresarial-v15-g3,5a301bdb14000072004905f2,Lenovo,22629585,"['Notebooks', 'Informática']",1986863.0,1589491.0
68f0f53dea8fd27339dce13b,Lenovo Computadora portátil empresarial V15 G3,5a301c031400008a0049181b,lenovo-computadora-portatil-empresarial-v15-g3,5a301bdb14000072004905f2,Lenovo,22629504,"['Notebooks', 'Informática']",2288318.0,1830655.0
68af85dd9ec01a119fb97af2,"Lenovo Funda de yoga para laptop de 14.5 pulgadas,",5a301c0a1400008700491abb,lenovo-funda-de-yoga-para-laptop-de-14-5-pulgadas-,5a301bdb14000072004905f2,Lenovo,22597009,"['Funda Notebooks', 'Accesorios de Informática', 'Informática']",111143.0,94472.0
