nombre,tienda,precio,estrellas,reviews,descripcion,especificaciones,categoria,categoria_path,url,imagen,sku,score
"ThinkPad T14 Gen 6 (14"" AMD) ¡Personalizable!",Lenovo,2232089.47,4.5,8.0,Potencia rendimiento y potencial Laptop ligera de 14 enfocada en el rendimiento para hacer negocios en cualquier lugar Productividad con tecnología de IA impulsada por los procesadores AMD Ryzen AI Pro Fácil de configurar y actualizar según los requisitos de trabajo cambiantes Algunas experiencias de Copilot PC requieren actualizaciones gratuitas que se seguirán implementando hasta principios de 2025 La sincronización varía según el dispositivo y la región Consultar akamscopilotpluspcs Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ AI 5 PRO 340 (2,00 GHz hasta 4,80 GHz)', 'Sistema operativo': '<span style=""white-space:nowrap;"">Windows 11 </span>Home 64</br> Lenovo recomienda Windows 11 Pro para empresas', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '16 GB DDR5-5600MT/s (SODIMM)', 'Unidad de disco primaria': '256 GB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0116']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-AMD/21qjcto1wwar1,//p2-ofp.static.pub//fes/cms/2025/09/22/fdvmvl89hbqmahffwqmmzhhqfq7x87354428.png,21QJCTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.2307800224466896
"ThinkPad T14 Gen 6 (14"" AMD) ¡Personalizable!",Lenovo,2705035.43,4.5,9.0,Potencia rendimiento y potencial Laptop ligera de 14 enfocada en el rendimiento para hacer negocios en cualquier lugar Productividad con tecnología de IA impulsada por los procesadores AMD Ryzen AI Pro Fácil de configurar y actualizar según los requisitos de trabajo cambiantes Algunas experiencias de Copilot PC requieren actualizaciones gratuitas que se seguirán implementando hasta principios de 2025 La sincronización varía según el dispositivo y la región Consultar akamscopilotpluspcs Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ AI 7 PRO 350 (2,00 GHz hasta 5,00 GHz)', 'Sistema operativo': '<span style=""white-space:nowrap;"">Windows 11 </span>Home 64</br> Lenovo recomienda Windows 11 Pro para empresas', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '32 GB DDR5-5600MT/s (SODIMM)', 'Unidad de disco primaria': '512 GB SSD M.2 2280 de rendimiento PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 100 % sRGB, 500 nits, 60 Hz, bajo consumo de energía', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0116']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-AMD/21qjcto1wwar2,//p2-ofp.static.pub//fes/cms/2025/09/22/fdvmvl89hbqmahffwqmmzhhqfq7x87354428.png,21QJCTO1WWAR2_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.2424242424242427
"ThinkPad T14 Gen 6 (14"" Intel)",Lenovo,2320000.0,4.7,5.0,Nuestro potente dispositivo insignia que cuenta con un rendimiento de IA para aumentar tu productividad empresarial Portátil de rendimiento de IA de 14 orientado a la productividad Conectividad máxima con opciones de WiFi y 5G ultrarrápidas Unidades reemplazables por el cliente Customer Replaceable Units CRU para un ciclo de vida extendido Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 5 225U (núcleos E de hasta 3,80 GHz núcleos P de hasta 4,80 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos Intel® integrados', 'Memoria total': '16 GB DDR5-5600MT/s (SODIMM)(2 x 8 GB)', 'Unidad de disco primaria': '512 GB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0126']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-Intel/21qc00b3ar,https://p1-ofp.static.pub/medias/27069776494_ThinkPad_T14_6_Eclipse_black_Rainbowbloomintelnologo_202503030549141753179619543.png,21QC00B3AR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.2040404040404042
"ThinkPad T14 Gen 6 (14"" Intel) Copilot+ PC ¡Personalizable!",Lenovo,2715202.58,4.5,7.0,Nuestro potente dispositivo insignia que cuenta con un rendimiento de IA de última generación para aumentar tu productividad empresarial Portátil de 14 PC de rendimiento de IA orientado a la productividad Conectividad máxima con opciones de WiFi y 5G ultrarrápidas Unidades reemplazables por el cliente CRU para un ciclo de vida extendido,"{'Procesador': 'Procesador Intel® Core™ Ultra 5 228V (núcleos LPE de hasta 3,50 GHz núcleos P de hasta 4,50 GHz / 32 GB MOP)', 'Sistema operativo': '<span style=""white-space:nowrap;"">Windows 11 </span>Home 64</br> Lenovo recomienda Windows 11 Pro para empresas', 'Tarjeta gráfica': 'Gráficos Intel® ARC™ integrados', 'Memoria total': '32 GB LPDDR5X-8533MT/s (memoria en el paquete)', 'Unidad de disco primaria': '256 GB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0127']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-Intel/21qgcto1wwar1,//p3-ofp.static.pub//fes/cms/2025/04/11/shcntih2x4pkmonuv2saeyxnma0qvy149871.png,21QGCTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.218918153497593
"ThinkPad T14 Gen 6 (14"" Intel) Copilot+ PC ¡Personalizable!",Lenovo,3421390.4,4.5,7.0,Nuestro potente dispositivo insignia que cuenta con un rendimiento de IA de última generación para aumentar tu productividad empresarial Portátil de 14 PC de rendimiento de IA orientado a la productividad Conectividad máxima con opciones de WiFi y 5G ultrarrápidas Unidades reemplazables por el cliente CRU para un ciclo de vida extendido,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 258V (núcleos LPE de hasta 3,70 GHz núcleos P de hasta 4,80 GHz / 32 GB MOP)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos Intel® ARC™ integrados', 'Memoria total': '32 GB LPDDR5X-8533MT/s (memoria en el paquete)', 'Unidad de disco primaria': '512 GB SSD M.2 2280 de rendimiento PCIe Gen5 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0127']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-Intel/21qgcto1wwar2,//p3-ofp.static.pub//fes/cms/2025/04/11/shcntih2x4pkmonuv2saeyxnma0qvy149871.png,21QGCTO1WWAR2_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.218918153497593
"ThinkPad T14 Gen 6 (14"" Intel) ¡Personalizable!",Lenovo,2069500.71,4.7,4.0,Nuestro potente dispositivo insignia que cuenta con un rendimiento de IA para aumentar tu productividad empresarial Portátil de rendimiento de IA de 14 orientado a la productividad Conectividad máxima con opciones de WiFi y 5G ultrarrápidas Unidades reemplazables por el cliente Customer Replaceable Units CRU para un ciclo de vida extendido Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 5 225U (núcleos E de hasta 3,80 GHz núcleos P de hasta 4,80 GHz)', 'Sistema operativo': 'Windows 11 Home 64', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '16 GB DDR5-5600MT/s (SODIMM)', 'Unidad de disco primaria': '256 GB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0126']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-Intel/21qccto1wwar1,//p3-ofp.static.pub//fes/cms/2025/04/08/zpltu7p9bnttxx4pxdiqtfbnhjc0pg787928.png,21QCCTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.189656177156177
"ThinkPad T14 Gen 6 (14"" Intel) ¡Personalizable!",Lenovo,2649636.32,4.7,5.0,Nuestro potente dispositivo insignia que cuenta con un rendimiento de IA para aumentar tu productividad empresarial Portátil de rendimiento de IA de 14 orientado a la productividad Conectividad máxima con opciones de WiFi y 5G ultrarrápidas Unidades reemplazables por el cliente Customer Replaceable Units CRU para un ciclo de vida extendido Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 255U (núcleos E de hasta 4,20 GHz núcleos P de hasta 5,20 GHz)', 'Sistema operativo': 'Windows 11 Home 64', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '24 GB DDR5-5600MT/s (SODIMM) - (8 GB + 16 GB)', 'Unidad de disco primaria': '512 GB SSD M.2 2280 de rendimiento PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 100 % sRGB, 500 nits, 60 Hz, bajo consumo de energía', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0126']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-Intel/21qccto1wwar2,//p3-ofp.static.pub//fes/cms/2025/04/08/zpltu7p9bnttxx4pxdiqtfbnhjc0pg787928.png,21QCCTO1WWAR2_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.2040404040404042
"ThinkPad T14 Gen 6 (14"" Intel) ¡Personalizable!",Lenovo,3815870.81,4.7,5.0,Nuestro potente dispositivo insignia que cuenta con un rendimiento de IA para aumentar tu productividad empresarial Portátil de rendimiento de IA de 14 orientado a la productividad Conectividad máxima con opciones de WiFi y 5G ultrarrápidas Unidades reemplazables por el cliente Customer Replaceable Units CRU para un ciclo de vida extendido Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 265U vPro® (núcleos E de hasta 4,20 GHz núcleos P de hasta 5,30 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '40 GB DDR5-5600MT/s (SODIMM) - (8 GB + 32 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" 2,8K (2880 x 1800), OLED, antirreflectante/antirreflector, táctil, HDR 500, 100 % DCI-P3, 500 nits, VRR 30-120 Hz, luz azul baja', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0126']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14-Gen-6-14-inch-Intel/21qccto1wwar3,//p3-ofp.static.pub//fes/cms/2025/04/08/zpltu7p9bnttxx4pxdiqtfbnhjc0pg787928.png,21QCCTO1WWAR3_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.2040404040404042
"ThinkPad T14s 2-en-1 Gen 1 (14"" Intel)",Lenovo,3159999.01,4.0,2.0,Nuestra primera laptop 2 en 1 Serie T con excelente rendimiento de IA para optimizar la productividad de tu negocio Laptop 2 en 1 de 14 con pantalla táctil y tecnología de IA diseñada para optimizar la productividad Conectividad máxima con opciones de WiFi de alta velocidad y 5G Unidades reemplazables por el cliente CRU para prolongar el ciclo de vida,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 255H (núcleos E de hasta 4,40 GHz núcleos P de hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos Intel® Arc™ integrados', 'Memoria total': '32 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, táctil, 45 % NTSC, 400 nits, 60 Hz, DBEF5', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0128']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14s-2-in-1-14-inch-Intel/21r3004gar,https://p1-ofp.static.pub/medias/27348218706_T14s2-in-1Gen1WWANIR_202505190304461747667061603.png,21R3004GAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.146316102198455
"ThinkPad T14s 2-en-1 Gen 1 (14"" Intel) ¡Personalizable!",Lenovo,2409092.44,4.0,2.0,Nuestra primera laptop 2 en 1 Serie T con excelente rendimiento de IA para optimizar la productividad de tu negocio Laptop 2 en 1 de 14 con pantalla táctil y tecnología de IA diseñada para optimizar la productividad Conectividad máxima con opciones de WiFi de alta velocidad y 5G Unidades reemplazables por el cliente CRU para prolongar el ciclo de vida,"{'Procesador': 'Procesador Intel® Core™ Ultra 5 225U (núcleos E de hasta 3,80 GHz núcleos P de hasta 4,80 GHz)', 'Sistema operativo': '<span style=""white-space:nowrap;"">Windows 11 </span>Home 64</br> Lenovo recomienda Windows 11 Pro para empresas', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '16 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '256 GB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflector/antimanchas, táctil, 45 % NTSC, 400 nits, 60 Hz, DBEF5', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0128']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14s-2-in-1-14-inch-Intel/21r4cto1wwar1,//p1-ofp.static.pub//fes/cms/2025/04/18/y3l0qoh5xk7ccwmvqa37amwugzghhy843176.png,21R4CTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.146316102198455
"ThinkPad T14s 2-en-1 Gen 1 (14"" Intel) ¡Personalizable!",Lenovo,3122774.64,4.0,2.0,Nuestra primera laptop 2 en 1 Serie T con excelente rendimiento de IA para optimizar la productividad de tu negocio Laptop 2 en 1 de 14 con pantalla táctil y tecnología de IA diseñada para optimizar la productividad Conectividad máxima con opciones de WiFi de alta velocidad y 5G Unidades reemplazables por el cliente CRU para prolongar el ciclo de vida,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 255U (núcleos E de hasta 4,20 GHz núcleos P de hasta 5,20 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '32 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '512 GB SSD M.2 2280 de rendimiento PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, táctil, 45 % NTSC, 400 nits, 60 Hz, DBEF5', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0128']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14s-2-in-1-14-inch-Intel/21r4cto1wwar2,//p1-ofp.static.pub//fes/cms/2025/04/18/y3l0qoh5xk7ccwmvqa37amwugzghhy843176.png,21R4CTO1WWAR2_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.146316102198455
"ThinkPad T14s 2-en-1 Gen 1 (14"" Intel) ¡Personalizable!",Lenovo,3425295.79,4.0,2.0,Nuestra primera laptop 2 en 1 Serie T con excelente rendimiento de IA para optimizar la productividad de tu negocio Laptop 2 en 1 de 14 con pantalla táctil y tecnología de IA diseñada para optimizar la productividad Conectividad máxima con opciones de WiFi de alta velocidad y 5G Unidades reemplazables por el cliente CRU para prolongar el ciclo de vida,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 265U vPro® (núcleos E de hasta 4,20 GHz núcleos P de hasta 5,30 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos integrados', 'Memoria total': '32 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflector/antimanchas, táctil, 100 % sRGB, 500 nits, 60 Hz, bajo consumo de energía', 'Garantía': '1 año in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0128']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14s-2-in-1-14-inch-Intel/21r4cto1wwar3,//p1-ofp.static.pub//fes/cms/2025/04/18/y3l0qoh5xk7ccwmvqa37amwugzghhy843176.png,21R4CTO1WWAR3_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.146316102198455
"ThinkPad T14s Gen 4 (14"" AMD)",Lenovo,2327999.01,4.5,133.0,Potente herramienta de 3556 cm 14 con procesador móvil AMD Ryzen PRO 7040 Series equipado con inteligencia artificial Ryzen Olvídate de los enchufes durante más tiempo con la batería que dura todo el día y la tecnología Rapid Charge Fabricado de manera responsable con materiales reciclados y pocas emisiones durante la fabricación Conéctate al wifi rápido y a la tecnología 5G opcional Admite hasta tres monitores independientes Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 7 PRO 7840U (3,30 GHz hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos AMD Radeon™ 780M integrados', 'Memoria total': '16 GB LPDDR5X-6400MT/s (soldado)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 300 nits, 60 Hz', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0080']",/p/notebooks/thinkpad/thinkpad-t/ThinkPad-T14s-Gen-4-(14-inch-AMD)/21f9000gar,https://p1-ofp.static.pub//medias/25800005640_new_BK_202305090922361712594713109.png,21F9000GAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.9116920275718563
"ThinkPad T14s Gen 5 (14"" Intel)",Lenovo,2889999.01,4.7,63.0,Productividad impulsada por IA gracias al procesador Intel Core Ultra Laptop ultradelgada de 14 ligera y de alto rendimiento para uso profesional Personalizable y actualizable según lo exija tu trabajo Eficiencia rutinaria mejorada con diseño térmico mejorado y vida útil de la batería prolongada Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 155U (núcleos E de hasta 3,80 GHz núcleos P de hasta 4,80 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos Intel® integrados', 'Memoria total': '32 GB LPDDR5X-7500MT/s (soldado)', 'Unidad de disco primaria': '512 GB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0092']",/p/notebooks/thinkpad/thinkpad-t/Lenovo-ThinkPad-T14s-Gen-5-14-inch-Intel/21lt0026ar,https://p1-ofp.static.pub//medias/26326869106_ThinkPad_T14s_5_Eclipse_Black_Intel_202402050322141717985558485.png,21LT0026AR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.7363450455474996
"ThinkPad T14s Gen 6 (14"" AMD)",Lenovo,2620000.0,4.6,34.0,PC con IA de 14 con procesador AMD Ryzen AI 7 PRO 360 de última generación Increíble tiempo de respuesta con 50 billones de operaciones por segundo TOPS Gráficos realmente increíbles con AMD Radeon de última generación integrada Mayor eficiencia y una batería que dura más para impulsar la productividad Se avecinan nuevas experiencias con Copilot PC Requiere actualizaciones gratuitas disponibles a partir de este año La sincronización varía según el dispositivo y la región Ver akamscopilotpluspcs Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ AI 7 PRO 350 (2,00 GHz hasta 5,00 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'AMD Radeon™ 860M integrados', 'Memoria total': '32 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0109']",/p/notebooks/thinkpad/thinkpad-t/Lenovo-ThinkPad-T14s-Gen-6-14-inch-AMD-Laptop/21tb000gar,https://p1-ofp.static.pub/medias/27121870018_TPT14sIRCam_202503210422001744171803977.png,21TB000GAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.502419719583899
"ThinkPad T14s Gen 6 (14"" AMD)",Lenovo,2711000.01,4.6,34.0,PC con IA de 14 con procesador AMD Ryzen AI 7 PRO 360 de última generación Increíble tiempo de respuesta con 50 billones de operaciones por segundo TOPS Gráficos realmente increíbles con AMD Radeon de última generación integrada Mayor eficiencia y una batería que dura más para impulsar la productividad Se avecinan nuevas experiencias con Copilot PC Requiere actualizaciones gratuitas disponibles a partir de este año La sincronización varía según el dispositivo y la región Ver akamscopilotpluspcs Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ AI 7 PRO 350 (2,00 GHz hasta 5,00 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'AMD Radeon™ 860M integrados', 'Memoria total': '32 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0109']",/p/notebooks/thinkpad/thinkpad-t/Lenovo-ThinkPad-T14s-Gen-6-14-inch-AMD-Laptop/21tb000far,https://p1-ofp.static.pub/medias/27121870018_TPT14sIRCam_202503210422001744171809873.png,21TB000FAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.502419719583899
"ThinkPad T14s Gen 6 (14"" Intel)",Lenovo,2533999.01,4.5,2.0,Con la tecnología del procesador Intel Core Ultra con vPro para obtener desempeño y capacidad de administración Laptop de 14 ultradelgada y ligera para disfrutar de productividad y eficiencia Personalizable y actualizable en función de las exigencias de tu trabajo Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 5 225U (núcleos E de hasta 3,80 GHz núcleos P de hasta 4,80 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'Gráficos Intel® integrados', 'Memoria total': '16 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '512 GB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0134']",/p/notebooks/thinkpad/thinkpad-t/Lenovo-ThinkPad-T14s-Gen-6-14-Inch-Intel/21r1005aar,https://p1-ofp.static.pub/medias/27098984472_T14sGen6ARLWL_202503130345271748365232480.png,21R1005AAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.1561200237670826
"ThinkPad T14s Gen 6 (14"" Intel)",Lenovo,2949999.01,4.5,2.0,Con la tecnología del procesador Intel Core Ultra con vPro para obtener desempeño y capacidad de administración Laptop de 14 ultradelgada y ligera para disfrutar de productividad y eficiencia Personalizable y actualizable en función de las exigencias de tu trabajo Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 255H (núcleos E de hasta 4,40 GHz núcleos P de hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Pro 64', 'Tarjeta gráfica': 'GPU Intel® Arc™ 140T integrada', 'Memoria total': '32 GB LPDDR5X-8533MT/s (soldado)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC Opal', 'Tipo de pantalla': '14"" WUXGA (1920 x 1200), IPS, antirreflectante, sin capacidad táctil, 45 % NTSC, 400 nits, 60 Hz', 'Garantía': '3 años in situ'}",Notebooks,"['ROOTPMI', 'laptops', 'thinkpad', 'thinkpadt', 'LEN101T0134']",/p/notebooks/thinkpad/thinkpad-t/Lenovo-ThinkPad-T14s-Gen-6-14-Inch-Intel/21r1005bar,https://p1-ofp.static.pub/medias/27098984472_T14sGen6ARLWL_202503130345271748365234343.png,21R1005BAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.1561200237670826
